name,bit_width
model.model.layers.1.mlp.experts.down_proj.expert_112,4
model.model.layers.1.mlp.experts.down_proj.expert_113,4
model.model.layers.1.mlp.experts.down_proj.expert_114,2
model.model.layers.1.mlp.experts.down_proj.expert_115,4
model.model.layers.1.mlp.experts.down_proj.expert_116,4
model.model.layers.1.mlp.experts.down_proj.expert_117,2
model.model.layers.1.mlp.experts.down_proj.expert_118,2
model.model.layers.1.mlp.experts.down_proj.expert_119,4
model.model.layers.1.mlp.experts.down_proj.expert_12,4
model.model.layers.1.mlp.experts.down_proj.expert_120,4
model.model.layers.1.mlp.experts.down_proj.expert_121,3
model.model.layers.1.mlp.experts.down_proj.expert_122,3
model.model.layers.1.mlp.experts.down_proj.expert_123,3
model.model.layers.1.mlp.experts.down_proj.expert_124,3
model.model.layers.1.mlp.experts.down_proj.expert_125,2
model.model.layers.1.mlp.experts.down_proj.expert_126,4
model.model.layers.1.mlp.experts.down_proj.expert_127,4
model.model.layers.1.mlp.experts.down_proj.expert_128,3
model.model.layers.1.mlp.experts.down_proj.expert_129,3
model.model.layers.1.mlp.experts.down_proj.expert_13,4
model.model.layers.1.mlp.experts.down_proj.expert_130,3
model.model.layers.1.mlp.experts.down_proj.expert_131,4
model.model.layers.1.mlp.experts.down_proj.expert_132,3
model.model.layers.1.mlp.experts.down_proj.expert_133,4
model.model.layers.1.mlp.experts.down_proj.expert_134,3
model.model.layers.1.mlp.experts.down_proj.expert_135,3
model.model.layers.1.mlp.experts.down_proj.expert_136,3
model.model.layers.1.mlp.experts.down_proj.expert_137,3
model.model.layers.1.mlp.experts.down_proj.expert_138,3
model.model.layers.1.mlp.experts.down_proj.expert_139,4
model.model.layers.1.mlp.experts.down_proj.expert_14,3
model.model.layers.1.mlp.experts.down_proj.expert_140,4
model.model.layers.1.mlp.experts.down_proj.expert_141,4
model.model.layers.1.mlp.experts.down_proj.expert_142,3
model.model.layers.1.mlp.experts.down_proj.expert_143,4
model.model.layers.1.mlp.experts.down_proj.expert_144,3
model.model.layers.1.mlp.experts.down_proj.expert_145,3
model.model.layers.1.mlp.experts.down_proj.expert_146,3
model.model.layers.1.mlp.experts.down_proj.expert_147,4
model.model.layers.1.mlp.experts.down_proj.expert_148,4
model.model.layers.1.mlp.experts.down_proj.expert_149,4
model.model.layers.1.mlp.experts.down_proj.expert_15,4
model.model.layers.1.mlp.experts.down_proj.expert_150,4
model.model.layers.1.mlp.experts.down_proj.expert_151,4
model.model.layers.1.mlp.experts.down_proj.expert_152,3
model.model.layers.1.mlp.experts.down_proj.expert_153,4
model.model.layers.1.mlp.experts.down_proj.expert_154,3
model.model.layers.1.mlp.experts.down_proj.expert_155,3
model.model.layers.1.mlp.experts.down_proj.expert_156,3
model.model.layers.1.mlp.experts.down_proj.expert_157,4
model.model.layers.1.mlp.experts.down_proj.expert_158,4
model.model.layers.1.mlp.experts.down_proj.expert_159,4
model.model.layers.1.mlp.experts.down_proj.expert_16,4
model.model.layers.1.mlp.experts.down_proj.expert_160,3
model.model.layers.1.mlp.experts.down_proj.expert_161,4
model.model.layers.1.mlp.experts.down_proj.expert_162,4
model.model.layers.1.mlp.experts.down_proj.expert_163,3
model.model.layers.1.mlp.experts.down_proj.expert_164,3
model.model.layers.1.mlp.experts.down_proj.expert_165,4
model.model.layers.1.mlp.experts.down_proj.expert_166,3
model.model.layers.1.mlp.experts.down_proj.expert_167,3
model.model.layers.1.mlp.experts.down_proj.expert_168,4
model.model.layers.1.mlp.experts.down_proj.expert_169,3
model.model.layers.1.mlp.experts.down_proj.expert_17,3
model.model.layers.1.mlp.experts.down_proj.expert_170,4
model.model.layers.1.mlp.experts.down_proj.expert_171,3
model.model.layers.1.mlp.experts.down_proj.expert_172,4
model.model.layers.1.mlp.experts.down_proj.expert_173,4
model.model.layers.1.mlp.experts.down_proj.expert_174,4
model.model.layers.1.mlp.experts.down_proj.expert_175,4
model.model.layers.1.mlp.experts.down_proj.expert_176,3
model.model.layers.1.mlp.experts.down_proj.expert_177,3
model.model.layers.1.mlp.experts.down_proj.expert_178,3
model.model.layers.1.mlp.experts.down_proj.expert_179,4
model.model.layers.1.mlp.experts.down_proj.expert_18,3
model.model.layers.1.mlp.experts.down_proj.expert_180,3
model.model.layers.1.mlp.experts.down_proj.expert_181,4
model.model.layers.1.mlp.experts.down_proj.expert_182,4
model.model.layers.1.mlp.experts.down_proj.expert_183,3
model.model.layers.1.mlp.experts.down_proj.expert_184,4
model.model.layers.1.mlp.experts.down_proj.expert_185,3
model.model.layers.1.mlp.experts.down_proj.expert_186,3
model.model.layers.1.mlp.experts.down_proj.expert_187,3
model.model.layers.1.mlp.experts.down_proj.expert_188,4
model.model.layers.1.mlp.experts.down_proj.expert_189,3
model.model.layers.1.mlp.experts.down_proj.expert_19,3
model.model.layers.1.mlp.experts.down_proj.expert_190,3
model.model.layers.1.mlp.experts.down_proj.expert_191,3
model.model.layers.1.mlp.experts.down_proj.expert_192,4
model.model.layers.1.mlp.experts.down_proj.expert_193,4
model.model.layers.1.mlp.experts.down_proj.expert_194,4
model.model.layers.1.mlp.experts.down_proj.expert_195,4
model.model.layers.1.mlp.experts.down_proj.expert_196,4
model.model.layers.1.mlp.experts.down_proj.expert_197,4
model.model.layers.1.mlp.experts.down_proj.expert_198,4
model.model.layers.1.mlp.experts.down_proj.expert_199,3
model.model.layers.1.mlp.experts.down_proj.expert_2,4
model.model.layers.1.mlp.experts.down_proj.expert_20,4
model.model.layers.1.mlp.experts.down_proj.expert_200,4
model.model.layers.1.mlp.experts.down_proj.expert_201,4
model.model.layers.1.mlp.experts.down_proj.expert_202,3
model.model.layers.1.mlp.experts.down_proj.expert_203,2
model.model.layers.1.mlp.experts.down_proj.expert_204,2
model.model.layers.1.mlp.experts.down_proj.expert_205,4
model.model.layers.1.mlp.experts.down_proj.expert_206,4
model.model.layers.1.mlp.experts.down_proj.expert_207,4
model.model.layers.1.mlp.experts.down_proj.expert_208,3
model.model.layers.1.mlp.experts.down_proj.expert_209,3
model.model.layers.1.mlp.experts.down_proj.expert_21,3
model.model.layers.1.mlp.experts.down_proj.expert_210,3
model.model.layers.1.mlp.experts.down_proj.expert_211,4
model.model.layers.1.mlp.experts.down_proj.expert_212,3
model.model.layers.1.mlp.experts.down_proj.expert_213,4
model.model.layers.1.mlp.experts.down_proj.expert_214,4
model.model.layers.1.mlp.experts.down_proj.expert_215,3
model.model.layers.1.mlp.experts.down_proj.expert_216,3
model.model.layers.1.mlp.experts.down_proj.expert_217,3
model.model.layers.1.mlp.experts.down_proj.expert_218,4
model.model.layers.1.mlp.experts.down_proj.expert_219,3
model.model.layers.1.mlp.experts.down_proj.expert_22,4
model.model.layers.1.mlp.experts.down_proj.expert_220,4
model.model.layers.1.mlp.experts.down_proj.expert_221,4
model.model.layers.1.mlp.experts.down_proj.expert_222,3
model.model.layers.1.mlp.experts.down_proj.expert_223,3
model.model.layers.1.mlp.experts.down_proj.expert_224,4
model.model.layers.1.mlp.experts.down_proj.expert_225,3
model.model.layers.1.mlp.experts.down_proj.expert_226,3
model.model.layers.1.mlp.experts.down_proj.expert_227,4
model.model.layers.1.mlp.experts.down_proj.expert_228,3
model.model.layers.1.mlp.experts.down_proj.expert_229,3
model.model.layers.1.mlp.experts.down_proj.expert_23,3
model.model.layers.1.mlp.experts.down_proj.expert_230,4
model.model.layers.1.mlp.experts.down_proj.expert_231,4
model.model.layers.1.mlp.experts.down_proj.expert_232,4
model.model.layers.1.mlp.experts.down_proj.expert_233,3
model.model.layers.1.mlp.experts.down_proj.expert_234,3
model.model.layers.1.mlp.experts.down_proj.expert_235,3
model.model.layers.1.mlp.experts.down_proj.expert_236,4
model.model.layers.1.mlp.experts.down_proj.expert_237,3
model.model.layers.1.mlp.experts.down_proj.expert_238,4
model.model.layers.1.mlp.experts.down_proj.expert_239,3
model.model.layers.1.mlp.experts.down_proj.expert_24,3
model.model.layers.1.mlp.experts.down_proj.expert_240,4
model.model.layers.1.mlp.experts.down_proj.expert_241,4
model.model.layers.1.mlp.experts.down_proj.expert_242,3
model.model.layers.1.mlp.experts.down_proj.expert_243,3
model.model.layers.1.mlp.experts.down_proj.expert_244,3
model.model.layers.1.mlp.experts.down_proj.expert_245,3
model.model.layers.1.mlp.experts.down_proj.expert_246,4
model.model.layers.1.mlp.experts.down_proj.expert_247,4
model.model.layers.1.mlp.experts.down_proj.expert_248,3
model.model.layers.1.mlp.experts.down_proj.expert_249,4
model.model.layers.1.mlp.experts.down_proj.expert_25,4
model.model.layers.1.mlp.experts.down_proj.expert_250,4
model.model.layers.1.mlp.experts.down_proj.expert_251,3
model.model.layers.1.mlp.experts.down_proj.expert_252,3
model.model.layers.1.mlp.experts.down_proj.expert_253,4
model.model.layers.1.mlp.experts.down_proj.expert_254,3
model.model.layers.1.mlp.experts.down_proj.expert_255,3
model.model.layers.1.mlp.experts.down_proj.expert_256,3
model.model.layers.1.mlp.experts.down_proj.expert_257,3
model.model.layers.1.mlp.experts.down_proj.expert_258,2
model.model.layers.1.mlp.experts.down_proj.expert_259,4
model.model.layers.1.mlp.experts.down_proj.expert_26,2
model.model.layers.1.mlp.experts.down_proj.expert_260,4
model.model.layers.1.mlp.experts.down_proj.expert_261,3
model.model.layers.1.mlp.experts.down_proj.expert_262,2
model.model.layers.1.mlp.experts.down_proj.expert_263,4
model.model.layers.1.mlp.experts.down_proj.expert_264,3
model.model.layers.1.mlp.experts.down_proj.expert_265,3
model.model.layers.1.mlp.experts.down_proj.expert_266,4
model.model.layers.1.mlp.experts.down_proj.expert_267,4
model.model.layers.1.mlp.experts.down_proj.expert_268,4
model.model.layers.1.mlp.experts.down_proj.expert_269,4
model.model.layers.1.mlp.experts.down_proj.expert_27,4
model.model.layers.1.mlp.experts.down_proj.expert_270,4
model.model.layers.1.mlp.experts.down_proj.expert_271,4
model.model.layers.1.mlp.experts.down_proj.expert_272,3
model.model.layers.1.mlp.experts.down_proj.expert_273,3
model.model.layers.1.mlp.experts.down_proj.expert_274,3
model.model.layers.1.mlp.experts.down_proj.expert_275,4
model.model.layers.1.mlp.experts.down_proj.expert_276,3
model.model.layers.1.mlp.experts.down_proj.expert_277,4
model.model.layers.1.mlp.experts.down_proj.expert_278,3
model.model.layers.1.mlp.experts.down_proj.expert_279,4
model.model.layers.1.mlp.experts.down_proj.expert_28,3
model.model.layers.1.mlp.experts.down_proj.expert_280,3
model.model.layers.1.mlp.experts.down_proj.expert_281,4
model.model.layers.1.mlp.experts.down_proj.expert_282,3
model.model.layers.1.mlp.experts.down_proj.expert_283,3
model.model.layers.1.mlp.experts.down_proj.expert_284,2
model.model.layers.1.mlp.experts.down_proj.expert_285,3
model.model.layers.1.mlp.experts.down_proj.expert_286,2
model.model.layers.1.mlp.experts.down_proj.expert_287,3
model.model.layers.1.mlp.experts.down_proj.expert_288,4
model.model.layers.1.mlp.experts.down_proj.expert_289,3
model.model.layers.1.mlp.experts.down_proj.expert_29,3
model.model.layers.1.mlp.experts.down_proj.expert_290,3
model.model.layers.1.mlp.experts.down_proj.expert_291,3
model.model.layers.1.mlp.experts.down_proj.expert_292,3
model.model.layers.1.mlp.experts.down_proj.expert_293,4
model.model.layers.1.mlp.experts.down_proj.expert_294,4
model.model.layers.1.mlp.experts.down_proj.expert_295,3
model.model.layers.1.mlp.experts.down_proj.expert_296,3
model.model.layers.1.mlp.experts.down_proj.expert_297,4
model.model.layers.1.mlp.experts.down_proj.expert_298,2
model.model.layers.1.mlp.experts.down_proj.expert_299,3
model.model.layers.1.mlp.experts.down_proj.expert_3,3
model.model.layers.1.mlp.experts.down_proj.expert_30,4
model.model.layers.1.mlp.experts.down_proj.expert_300,4
model.model.layers.1.mlp.experts.down_proj.expert_301,4
model.model.layers.1.mlp.experts.down_proj.expert_302,4
model.model.layers.1.mlp.experts.down_proj.expert_303,4
model.model.layers.1.mlp.experts.down_proj.expert_304,2
model.model.layers.1.mlp.experts.down_proj.expert_305,4
model.model.layers.1.mlp.experts.down_proj.expert_306,4
model.model.layers.1.mlp.experts.down_proj.expert_307,4
model.model.layers.1.mlp.experts.down_proj.expert_308,4
model.model.layers.1.mlp.experts.down_proj.expert_309,3
model.model.layers.1.mlp.experts.down_proj.expert_31,3
model.model.layers.1.mlp.experts.down_proj.expert_310,2
model.model.layers.1.mlp.experts.down_proj.expert_311,4
model.model.layers.1.mlp.experts.down_proj.expert_312,2
model.model.layers.1.mlp.experts.down_proj.expert_313,4
model.model.layers.1.mlp.experts.down_proj.expert_314,4
model.model.layers.1.mlp.experts.down_proj.expert_315,3
model.model.layers.1.mlp.experts.down_proj.expert_316,4
model.model.layers.1.mlp.experts.down_proj.expert_317,3
model.model.layers.1.mlp.experts.down_proj.expert_318,4
model.model.layers.1.mlp.experts.down_proj.expert_319,3
model.model.layers.1.mlp.experts.down_proj.expert_32,3
model.model.layers.1.mlp.experts.down_proj.expert_320,3
model.model.layers.1.mlp.experts.down_proj.expert_321,3
model.model.layers.1.mlp.experts.down_proj.expert_322,4
model.model.layers.1.mlp.experts.down_proj.expert_323,4
model.model.layers.1.mlp.experts.down_proj.expert_324,4
model.model.layers.1.mlp.experts.down_proj.expert_325,3
model.model.layers.1.mlp.experts.down_proj.expert_326,3
model.model.layers.1.mlp.experts.down_proj.expert_327,4
model.model.layers.1.mlp.experts.down_proj.expert_328,4
model.model.layers.1.mlp.experts.down_proj.expert_329,4
model.model.layers.1.mlp.experts.down_proj.expert_33,4
model.model.layers.1.mlp.experts.down_proj.expert_330,4
model.model.layers.1.mlp.experts.down_proj.expert_331,4
model.model.layers.1.mlp.experts.down_proj.expert_332,3
model.model.layers.1.mlp.experts.down_proj.expert_333,3
model.model.layers.1.mlp.experts.down_proj.expert_334,4
model.model.layers.1.mlp.experts.down_proj.expert_335,4
model.model.layers.1.mlp.experts.down_proj.expert_336,3
model.model.layers.1.mlp.experts.down_proj.expert_337,4
model.model.layers.1.mlp.experts.down_proj.expert_338,4
model.model.layers.1.mlp.experts.down_proj.expert_339,3
model.model.layers.1.mlp.experts.down_proj.expert_34,3
model.model.layers.1.mlp.experts.down_proj.expert_340,3
model.model.layers.1.mlp.experts.down_proj.expert_341,2
model.model.layers.1.mlp.experts.down_proj.expert_342,3
model.model.layers.1.mlp.experts.down_proj.expert_343,4
model.model.layers.1.mlp.experts.down_proj.expert_344,3
model.model.layers.1.mlp.experts.down_proj.expert_345,4
model.model.layers.1.mlp.experts.down_proj.expert_346,4
model.model.layers.1.mlp.experts.down_proj.expert_347,3
model.model.layers.1.mlp.experts.down_proj.expert_348,3
model.model.layers.1.mlp.experts.down_proj.expert_349,4
model.model.layers.1.mlp.experts.down_proj.expert_35,3
model.model.layers.1.mlp.experts.down_proj.expert_350,4
model.model.layers.1.mlp.experts.down_proj.expert_351,4
model.model.layers.1.mlp.experts.down_proj.expert_352,4
model.model.layers.1.mlp.experts.down_proj.expert_353,4
model.model.layers.1.mlp.experts.down_proj.expert_354,4
model.model.layers.1.mlp.experts.down_proj.expert_355,4
model.model.layers.1.mlp.experts.down_proj.expert_356,3
model.model.layers.1.mlp.experts.down_proj.expert_357,4
model.model.layers.1.mlp.experts.down_proj.expert_358,4
model.model.layers.1.mlp.experts.down_proj.expert_359,3
model.model.layers.1.mlp.experts.down_proj.expert_36,4
model.model.layers.1.mlp.experts.down_proj.expert_360,4
model.model.layers.1.mlp.experts.down_proj.expert_361,3
model.model.layers.1.mlp.experts.down_proj.expert_362,4
model.model.layers.1.mlp.experts.down_proj.expert_363,3
model.model.layers.1.mlp.experts.down_proj.expert_364,4
model.model.layers.1.mlp.experts.down_proj.expert_365,2
model.model.layers.1.mlp.experts.down_proj.expert_366,2
model.model.layers.1.mlp.experts.down_proj.expert_367,4
model.model.layers.1.mlp.experts.down_proj.expert_368,4
model.model.layers.1.mlp.experts.down_proj.expert_369,3
model.model.layers.1.mlp.experts.down_proj.expert_37,3
model.model.layers.1.mlp.experts.down_proj.expert_370,4
model.model.layers.1.mlp.experts.down_proj.expert_371,4
model.model.layers.1.mlp.experts.down_proj.expert_372,3
model.model.layers.1.mlp.experts.down_proj.expert_373,3
model.model.layers.1.mlp.experts.down_proj.expert_374,4
model.model.layers.1.mlp.experts.down_proj.expert_375,4
model.model.layers.1.mlp.experts.down_proj.expert_376,4
model.model.layers.1.mlp.experts.down_proj.expert_377,4
model.model.layers.1.mlp.experts.down_proj.expert_378,4
model.model.layers.1.mlp.experts.down_proj.expert_379,4
model.model.layers.1.mlp.experts.down_proj.expert_38,4
model.model.layers.1.mlp.experts.down_proj.expert_380,3
model.model.layers.1.mlp.experts.down_proj.expert_381,4
model.model.layers.1.mlp.experts.down_proj.expert_382,4
model.model.layers.1.mlp.experts.down_proj.expert_383,4
model.model.layers.1.mlp.experts.down_proj.expert_384,4
model.model.layers.1.mlp.experts.down_proj.expert_385,3
model.model.layers.1.mlp.experts.down_proj.expert_386,4
model.model.layers.1.mlp.experts.down_proj.expert_387,4
model.model.layers.1.mlp.experts.down_proj.expert_388,3
model.model.layers.1.mlp.experts.down_proj.expert_389,3
model.model.layers.1.mlp.experts.down_proj.expert_39,3
model.model.layers.1.mlp.experts.down_proj.expert_390,3
model.model.layers.1.mlp.experts.down_proj.expert_391,3
model.model.layers.1.mlp.experts.down_proj.expert_392,3
model.model.layers.1.mlp.experts.down_proj.expert_393,3
model.model.layers.1.mlp.experts.down_proj.expert_394,4
model.model.layers.1.mlp.experts.down_proj.expert_395,3
model.model.layers.1.mlp.experts.down_proj.expert_396,4
model.model.layers.1.mlp.experts.down_proj.expert_397,2
model.model.layers.1.mlp.experts.down_proj.expert_398,4
model.model.layers.1.mlp.experts.down_proj.expert_399,4
model.model.layers.1.mlp.experts.down_proj.expert_4,3
model.model.layers.1.mlp.experts.down_proj.expert_40,4
model.model.layers.1.mlp.experts.down_proj.expert_400,4
model.model.layers.1.mlp.experts.down_proj.expert_401,4
model.model.layers.1.mlp.experts.down_proj.expert_402,4
model.model.layers.1.mlp.experts.down_proj.expert_403,4
model.model.layers.1.mlp.experts.down_proj.expert_404,4
model.model.layers.1.mlp.experts.down_proj.expert_405,3
model.model.layers.1.mlp.experts.down_proj.expert_406,3
model.model.layers.1.mlp.experts.down_proj.expert_407,3
model.model.layers.1.mlp.experts.down_proj.expert_408,4
model.model.layers.1.mlp.experts.down_proj.expert_409,4
model.model.layers.1.mlp.experts.down_proj.expert_41,3
model.model.layers.1.mlp.experts.down_proj.expert_410,4
model.model.layers.1.mlp.experts.down_proj.expert_411,2
model.model.layers.1.mlp.experts.down_proj.expert_412,4
model.model.layers.1.mlp.experts.down_proj.expert_413,4
model.model.layers.1.mlp.experts.down_proj.expert_414,3
model.model.layers.1.mlp.experts.down_proj.expert_415,4
model.model.layers.1.mlp.experts.down_proj.expert_416,3
model.model.layers.1.mlp.experts.down_proj.expert_417,3
model.model.layers.1.mlp.experts.down_proj.expert_418,3
model.model.layers.1.mlp.experts.down_proj.expert_419,4
model.model.layers.1.mlp.experts.down_proj.expert_42,4
model.model.layers.1.mlp.experts.down_proj.expert_420,4
model.model.layers.1.mlp.experts.down_proj.expert_421,2
model.model.layers.1.mlp.experts.down_proj.expert_422,4
model.model.layers.1.mlp.experts.down_proj.expert_423,3
model.model.layers.1.mlp.experts.down_proj.expert_424,4
model.model.layers.1.mlp.experts.down_proj.expert_425,4
model.model.layers.1.mlp.experts.down_proj.expert_426,3
model.model.layers.1.mlp.experts.down_proj.expert_427,3
model.model.layers.1.mlp.experts.down_proj.expert_428,4
model.model.layers.1.mlp.experts.down_proj.expert_429,4
model.model.layers.1.mlp.experts.down_proj.expert_43,4
model.model.layers.1.mlp.experts.down_proj.expert_430,3
model.model.layers.1.mlp.experts.down_proj.expert_431,4
model.model.layers.1.mlp.experts.down_proj.expert_432,4
model.model.layers.1.mlp.experts.down_proj.expert_433,2
model.model.layers.1.mlp.experts.down_proj.expert_434,4
model.model.layers.1.mlp.experts.down_proj.expert_435,4
model.model.layers.1.mlp.experts.down_proj.expert_436,3
model.model.layers.1.mlp.experts.down_proj.expert_437,4
model.model.layers.1.mlp.experts.down_proj.expert_438,4
model.model.layers.1.mlp.experts.down_proj.expert_439,4
model.model.layers.1.mlp.experts.down_proj.expert_44,4
model.model.layers.1.mlp.experts.down_proj.expert_440,4
model.model.layers.1.mlp.experts.down_proj.expert_441,4
model.model.layers.1.mlp.experts.down_proj.expert_442,3
model.model.layers.1.mlp.experts.down_proj.expert_443,2
model.model.layers.1.mlp.experts.down_proj.expert_444,3
model.model.layers.1.mlp.experts.down_proj.expert_445,4
model.model.layers.1.mlp.experts.down_proj.expert_446,4
model.model.layers.1.mlp.experts.down_proj.expert_447,3
model.model.layers.1.mlp.experts.down_proj.expert_448,3
model.model.layers.1.mlp.experts.down_proj.expert_449,2
model.model.layers.1.mlp.experts.down_proj.expert_45,4
model.model.layers.1.mlp.experts.down_proj.expert_450,4
model.model.layers.1.mlp.experts.down_proj.expert_451,4
model.model.layers.1.mlp.experts.down_proj.expert_452,4
model.model.layers.1.mlp.experts.down_proj.expert_453,2
model.model.layers.1.mlp.experts.down_proj.expert_454,4
model.model.layers.1.mlp.experts.down_proj.expert_455,3
model.model.layers.1.mlp.experts.down_proj.expert_456,3
model.model.layers.1.mlp.experts.down_proj.expert_457,3
model.model.layers.1.mlp.experts.down_proj.expert_458,4
model.model.layers.1.mlp.experts.down_proj.expert_459,3
model.model.layers.1.mlp.experts.down_proj.expert_46,4
model.model.layers.1.mlp.experts.down_proj.expert_460,4
model.model.layers.1.mlp.experts.down_proj.expert_461,3
model.model.layers.1.mlp.experts.down_proj.expert_462,4
model.model.layers.1.mlp.experts.down_proj.expert_463,3
model.model.layers.1.mlp.experts.down_proj.expert_464,4
model.model.layers.1.mlp.experts.down_proj.expert_465,4
model.model.layers.1.mlp.experts.down_proj.expert_466,3
model.model.layers.1.mlp.experts.down_proj.expert_467,2
model.model.layers.1.mlp.experts.down_proj.expert_468,3
model.model.layers.1.mlp.experts.down_proj.expert_469,4
model.model.layers.1.mlp.experts.down_proj.expert_47,4
model.model.layers.1.mlp.experts.down_proj.expert_470,4
model.model.layers.1.mlp.experts.down_proj.expert_471,4
model.model.layers.1.mlp.experts.down_proj.expert_472,3
model.model.layers.1.mlp.experts.down_proj.expert_473,2
model.model.layers.1.mlp.experts.down_proj.expert_474,4
model.model.layers.1.mlp.experts.down_proj.expert_475,4
model.model.layers.1.mlp.experts.down_proj.expert_476,3
model.model.layers.1.mlp.experts.down_proj.expert_477,4
model.model.layers.1.mlp.experts.down_proj.expert_478,3
model.model.layers.1.mlp.experts.down_proj.expert_479,3
model.model.layers.1.mlp.experts.down_proj.expert_48,4
model.model.layers.1.mlp.experts.down_proj.expert_480,4
model.model.layers.1.mlp.experts.down_proj.expert_481,3
model.model.layers.1.mlp.experts.down_proj.expert_482,4
model.model.layers.1.mlp.experts.down_proj.expert_483,4
model.model.layers.1.mlp.experts.down_proj.expert_484,4
model.model.layers.1.mlp.experts.down_proj.expert_485,4
model.model.layers.1.mlp.experts.down_proj.expert_486,4
model.model.layers.1.mlp.experts.down_proj.expert_487,4
model.model.layers.1.mlp.experts.down_proj.expert_488,4
model.model.layers.1.mlp.experts.down_proj.expert_489,3
model.model.layers.1.mlp.experts.down_proj.expert_49,4
model.model.layers.1.mlp.experts.down_proj.expert_490,3
model.model.layers.1.mlp.experts.down_proj.expert_491,3
model.model.layers.1.mlp.experts.down_proj.expert_492,4
model.model.layers.1.mlp.experts.down_proj.expert_493,4
model.model.layers.1.mlp.experts.down_proj.expert_494,3
model.model.layers.1.mlp.experts.down_proj.expert_495,4
model.model.layers.1.mlp.experts.down_proj.expert_496,3
model.model.layers.1.mlp.experts.down_proj.expert_497,4
model.model.layers.1.mlp.experts.down_proj.expert_498,4
model.model.layers.1.mlp.experts.down_proj.expert_499,3
model.model.layers.1.mlp.experts.down_proj.expert_5,4
model.model.layers.1.mlp.experts.down_proj.expert_50,4
model.model.layers.1.mlp.experts.down_proj.expert_500,4
model.model.layers.1.mlp.experts.down_proj.expert_501,3
model.model.layers.1.mlp.experts.down_proj.expert_502,3
model.model.layers.1.mlp.experts.down_proj.expert_503,3
model.model.layers.1.mlp.experts.down_proj.expert_504,4
model.model.layers.1.mlp.experts.down_proj.expert_505,3
model.model.layers.1.mlp.experts.down_proj.expert_506,4
model.model.layers.1.mlp.experts.down_proj.expert_507,4
model.model.layers.1.mlp.experts.down_proj.expert_508,3
model.model.layers.1.mlp.experts.down_proj.expert_509,4
model.model.layers.1.mlp.experts.down_proj.expert_51,4
model.model.layers.1.mlp.experts.down_proj.expert_510,4
model.model.layers.1.mlp.experts.down_proj.expert_511,3
model.model.layers.1.mlp.experts.down_proj.expert_52,3
model.model.layers.1.mlp.experts.down_proj.expert_53,2
model.model.layers.1.mlp.experts.down_proj.expert_54,3
model.model.layers.1.mlp.experts.down_proj.expert_55,4
model.model.layers.1.mlp.experts.down_proj.expert_56,4
model.model.layers.1.mlp.experts.down_proj.expert_57,4
model.model.layers.1.mlp.experts.down_proj.expert_58,4
model.model.layers.1.mlp.experts.down_proj.expert_59,4
model.model.layers.1.mlp.experts.down_proj.expert_6,4
model.model.layers.1.mlp.experts.down_proj.expert_60,4
model.model.layers.1.mlp.experts.down_proj.expert_61,4
model.model.layers.1.mlp.experts.down_proj.expert_62,4
model.model.layers.1.mlp.experts.down_proj.expert_63,4
model.model.layers.1.mlp.experts.down_proj.expert_64,4
model.model.layers.1.mlp.experts.down_proj.expert_65,4
model.model.layers.1.mlp.experts.down_proj.expert_66,4
model.model.layers.1.mlp.experts.down_proj.expert_67,4
model.model.layers.1.mlp.experts.down_proj.expert_68,3
model.model.layers.1.mlp.experts.down_proj.expert_69,3
model.model.layers.1.mlp.experts.down_proj.expert_7,4
model.model.layers.1.mlp.experts.down_proj.expert_70,4
model.model.layers.1.mlp.experts.down_proj.expert_71,4
model.model.layers.1.mlp.experts.down_proj.expert_72,4
model.model.layers.1.mlp.experts.down_proj.expert_73,4
model.model.layers.1.mlp.experts.down_proj.expert_74,4
model.model.layers.1.mlp.experts.down_proj.expert_75,3
model.model.layers.1.mlp.experts.down_proj.expert_76,3
model.model.layers.1.mlp.experts.down_proj.expert_77,3
model.model.layers.1.mlp.experts.down_proj.expert_78,3
model.model.layers.1.mlp.experts.down_proj.expert_79,4
model.model.layers.1.mlp.experts.down_proj.expert_8,4
model.model.layers.1.mlp.experts.down_proj.expert_80,3
model.model.layers.1.mlp.experts.down_proj.expert_81,4
model.model.layers.1.mlp.experts.down_proj.expert_82,3
model.model.layers.1.mlp.experts.down_proj.expert_83,3
model.model.layers.1.mlp.experts.down_proj.expert_84,4
model.model.layers.1.mlp.experts.down_proj.expert_85,4
model.model.layers.1.mlp.experts.down_proj.expert_86,4
model.model.layers.1.mlp.experts.down_proj.expert_87,4
model.model.layers.1.mlp.experts.down_proj.expert_88,4
model.model.layers.1.mlp.experts.down_proj.expert_89,3
model.model.layers.1.mlp.experts.down_proj.expert_9,4
model.model.layers.1.mlp.experts.down_proj.expert_90,4
model.model.layers.1.mlp.experts.down_proj.expert_91,4
model.model.layers.1.mlp.experts.down_proj.expert_92,3
model.model.layers.1.mlp.experts.down_proj.expert_93,4
model.model.layers.1.mlp.experts.down_proj.expert_94,3
model.model.layers.1.mlp.experts.down_proj.expert_95,3
model.model.layers.1.mlp.experts.down_proj.expert_96,4
model.model.layers.1.mlp.experts.down_proj.expert_97,3
model.model.layers.1.mlp.experts.down_proj.expert_98,4
model.model.layers.1.mlp.experts.down_proj.expert_99,3
model.model.layers.1.mlp.experts.gate_up_proj.expert_0.gate,4
model.model.layers.1.mlp.experts.gate_up_proj.expert_0.up,4
model.model.layers.1.mlp.experts.gate_up_proj.expert_1.gate,3
